customer_id,frequency_of_online_shopping,shoe_type,primary_footwear_use,shipping_preference,eligible_for_express_shipping,ip_address,first_cart_item_ts,first_purchase_ts,second_purchase_ts
3d0e68e9-a5b4-4c66-9e87-e76f31e21180,rarely,sneakers,casual_wear,free_ground_shipping,1.0,cd058a1bbfe916868ec14ae318b196116eca5593047f6a57d3d8d6bb6d0eb0bf,2017-09-16 01:48:29.705000+00:00,,
7921b74e-10b6-4dc7-96ce-d8f1d7c80fe7,frequently,sneakers,casual_wear,express_overnight,0.0,63356200d59366a172ae47edd7c417c7fdbecdb8c9a34ac2dd66a13ecf418c7b,2018-09-14 16:10:20.647000+00:00,,
98dbe2e4-c89d-48a9-bf74-a8bfe54598c7,sometimes,sneakers,casual_wear,doesnt_matter,1.0,74e5dd29153793a7b0b1eadd5f926f89851e0b4d641a8bf60734c6d71a11773c,2016-05-13 14:52:20.864000+00:00,,
0bc77bbd-d745-47d9-8713-87936950fce6,frequently,sneakers,casual_wear,free_ground_shipping,0.0,eca6a2d207ccf7b6ba6374e65382e98fdd72174a0835a987d20786ae14671046,2018-03-07 02:37:17.311000+00:00,,
d3194c63-481c-4d42-9aed-3b78a085858f,frequently,sneakers,casual_wear,free_ground_shipping,0.0,d679f8899f9c48b61944d6d0971e6733607ad3da16e0481954bb63a950a4e02e,2018-07-03 20:01:02.692000+00:00,,
2c7b01dd-4815-4a9d-bc88-840432ba6943,frequently,sneakers,casual_wear,free_ground_shipping,1.0,c1534409a94a3ea7d6fa24a8b54f1fd2314e21ca8c11f4c7b25204cfa8bb4e47,2016-06-19 03:54:40.760000+00:00,,
188838ab-cce1-4948-a93b-ce3e144aec76,rarely,sneakers,casual_wear,doesnt_matter,0.0,5646eb5ca587cbaeb58454e115fccd6e5c5944190d5ca7c6800aaf8b12e05dce,2017-07-12 18:09:23.322000+00:00,,
5ee44ff2-fc4e-4e0b-aa98-4381e5fcae68,rarely,sneakers,casual_wear,free_ground_shipping,0.0,5891a31b4f3fefe4549479896a750079e7c69d1ec74107fbb318aeb406f7a3b4,2017-10-09 21:07:51.060000+00:00,2017-10-11 15:57:51.060000+00:00,
17f078a7-177b-4ddf-b7c5-d8e6a70b2c28,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,dd9d2c0a290883e56d398a5829d5b56f8a30034665021ab62a4b447a4cb4c2c4,2020-04-28 17:28:02.033000+00:00,2020-04-30 17:10:02.033000+00:00,2020-06-23 00:46:02.033000+00:00
56fbd812-10de-4a46-b444-19b6024116c9,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,7626f1a846b627c1bc17607d90892b747dca615ddf65135fc4852eae598edd54,2021-07-08 18:15:12.946000+00:00,,
6a4f9204-5c44-49e3-b409-f3d6bda6d8b3,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,a9fd2a410609ab9a81b216bbb821c37fa516ba6ba43afd6a488baf632429c74a,2016-02-09 07:41:32.083000+00:00,,
2162d369-776a-4f1c-88fc-8764989078f4,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,86a8b8747d3db62f03d0d74072373bc8b2b7d25f2f5279a1fbf3c6b27a9c76b3,2018-09-15 02:05:47.012000+00:00,2019-02-21 13:35:47.012000+00:00,
cb3c85df-ff2c-4997-9288-78f89058e33f,frequently,sneakers,casual_wear,express_overnight,0.0,491b29c9737070111309b93d50db90651ea96af37fbf26d8a30438d69eabd9e2,2021-08-24 01:38:24.380000+00:00,2021-08-28 19:15:24.380000+00:00,2021-09-01 16:38:24.380000+00:00
9838cffe-88d2-4715-bd1e-21f38037af8f,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,5c1789092564204c21d9ee84701173d9601638f6b8d96d669e6aa01619e02261,2018-03-23 14:37:31.272000+00:00,2018-03-27 01:37:31.272000+00:00,
fcfdb33d-ae7a-4307-8447-876b965f5baa,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,2114d1bd5e27d2d5e611ec46e3de904e5886633a6855667ce239c97adbee19e3,2017-09-20 15:04:23.662000+00:00,2017-10-12 10:48:23.662000+00:00,2017-10-13 17:19:23.662000+00:00
43b8ec19-b1ca-4e79-927c-f0a1f3f38fba,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,318e6fde8f93fc7e20a1fe3bbb006214422a6a8b74f557b1990e196eb485869a,2019-02-03 01:57:30.046000+00:00,,
ebbe24e3-1b23-4101-9684-a2662cc04c6a,frequently,sneakers,casual_wear,express_overnight,1.0,44ad1b9ed742ce6092c94ac0f6973b583ffcb1d146c634d9879e9aaea320121b,2016-07-21 19:14:07.028000+00:00,2016-07-23 22:17:07.028000+00:00,
27494d08-1f4f-4224-b6e9-6afddb26be2f,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,369cf19c638920afd4b4cf1688a459f7be7310ccc6504a38e1f5354ea780534c,2019-02-05 00:58:13.064000+00:00,,
81801ecb-2225-475a-b0b5-76d3cf80ff78,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,fcc8eaec8a2ddf6f1398f814766468d6a7f5402620c96a1c163648ba6fd22a31,2018-01-13 02:28:24.843000+00:00,2018-01-16 10:45:24.843000+00:00,
a496abb8-7576-45a9-b01e-f645dd975946,rarely,sneakers,casual_wear,doesnt_matter,0.0,0f7309c2bdfa53263bac6b9748e188b7dc210bb177184511f0c141d462e9c1a9,2017-03-28 20:57:15.361000+00:00,2017-04-03 08:45:15.361000+00:00,2017-04-11 10:43:15.361000+00:00
273e0304-e8e8-4608-8af2-fa3528312ce0,rarely,sneakers,casual_wear,free_ground_shipping,0.0,a609f581ae03a19b03507b5826a2e952a0450ecf4f7624070bce3231d5b0bb2b,2023-02-20 16:03:52.681000+00:00,2023-02-26 09:59:52.681000+00:00,2023-03-08 01:45:52.681000+00:00
60079d2b-dd80-4273-ac08-3903a252f056,frequently,sneakers,casual_wear,free_ground_shipping,0.0,ecde0fe54c1da0038824d9f32d4cee7c7df9ec3707cd1e4bcdfc74b9442f49b5,2021-12-19 00:34:10.010000+00:00,2021-12-28 16:19:10.010000+00:00,2021-12-31 21:35:10.010000+00:00
2e4acd05-60db-42b4-a14d-27da10f896ba,rarely,sneakers,casual_wear,express_overnight,0.0,34d751635564d86bf534a3f06ce09bdc1a6a0022148b16b5fa4a0bfff9855352,2019-05-09 21:16:32.873000+00:00,2019-05-15 04:49:32.873000+00:00,
7caf74b1-9e7b-417d-90ac-af2cd4b01ddd,rarely,sneakers,casual_wear,doesnt_matter,0.0,c545c65d58297f8a751cb9d40dd23d109ae2f91816a787ecee86e3d1eb399b79,2019-02-10 18:23:26.229000+00:00,,
0f314036-d913-4ed6-ad03-beed7a43824f,rarely,sneakers,casual_wear,express_overnight,0.0,340bff83ff9b81e55c31cd3052fe24acf5238765915366044978fa32f8d6aa5b,2021-05-21 06:08:06.277000+00:00,,
e830d256-6787-40d9-b98c-2e166abac684,frequently,sneakers,casual_wear,express_overnight,0.0,d6ea07341496f1461807f6771baa2c145a9fef264f6e81b369520163a5fdf283,2022-02-24 01:37:56.148000+00:00,2022-02-24 14:48:56.148000+00:00,2022-03-06 03:34:56.148000+00:00
ace67bfa-5a92-4049-86b4-e777df89a36a,rarely,sneakers,casual_wear,free_ground_shipping,0.0,61e1b67e61fdb95602f9cd9745a23d4a5a71b3148fe153e880e42250782b9372,2023-06-19 21:00:07.885000+00:00,2023-06-19 21:03:07.885000+00:00,2023-06-25 13:49:07.885000+00:00
b91e316d-00d4-4dc0-9161-b0a3833b7afd,rarely,flats,casual_wear,free_ground_shipping,1.0,fdf2f662cd405b7d8a389636f8add179fdf6c2ea4bcfd7fd446f91ded39cecb5,2023-05-26 08:57:57.127000+00:00,2023-05-26 19:04:57.127000+00:00,
81bd5aec-9711-4d3b-a1b6-c11f99f0fc4f,frequently,sneakers,casual_wear,doesnt_matter,1.0,3cfb9609818a0b574aa62b2292be72626218c49c2ce8cb482bd429983f95b3a0,2023-03-07 09:42:53.149000+00:00,2023-03-07 10:27:53.149000+00:00,
59736850-0990-42eb-b390-d06cf84f42c3,rarely,sneakers,casual_wear,free_ground_shipping,0.0,5191c8695035e8732c199472e43a7dc4d6b08c2d33d49d16016e9eebb0d84a48,2018-09-29 23:03:58.062000+00:00,,
ce38d0cc-da1b-412e-b5d9-487698668351,frequently,sneakers,casual_wear,free_ground_shipping,0.0,f48ebab3ab5d1e9eacc91db568b4249a32cd571d514018d2168749c6aa5f1451,2023-03-23 01:17:58.121000+00:00,2023-03-23 02:35:58.121000+00:00,2023-03-26 12:15:58.121000+00:00
fc1066a8-7e9b-486c-88b1-b72b1fb82a5d,frequently,sneakers,casual_wear,doesnt_matter,0.0,babc21dc35d897044c5f7efc2e3a3928e051e5073acd526af09451d33e55d926,2023-06-10 14:12:43.091000+00:00,2023-06-10 14:16:43.091000+00:00,
0eb9542f-3f8f-4954-b6e8-2fa93c44e413,rarely,sneakers,casual_wear,express_overnight,1.0,e5d355c0641cdff015f9348cb5da858361b9377e0a42539935ebd8d28e6a7784,2018-03-26 14:28:17.381000+00:00,2018-03-26 22:24:17.381000+00:00,
ba9aec22-dfdf-459a-87d5-6a21698ff7b8,frequently,sneakers,casual_wear,free_ground_shipping,1.0,7767e0c42fecf1828fe52a55a51294b2b06894008250571cbe04a35d72c1fadd,2019-02-28 02:59:38.202000+00:00,2019-03-02 05:49:38.202000+00:00,
311a57b0-e332-4e50-8563-bc8f5a973f05,sometimes,sneakers,casual_wear,express_overnight,1.0,8c14dd92e5353fab988fce18d19998d07af9f6e8bfc46098ebd0cde1d226037c,2021-07-02 23:02:18.162000+00:00,,
f93b48fe-6a05-4487-a2c1-8702679921da,rarely,sneakers,casual_wear,free_ground_shipping,0.0,df9859c69f2a6ecb42b059b42aaa1fb0da5d97ea866c4507a2a8bfe5183e7888,2017-02-08 05:30:16.188000+00:00,,
b37cdb01-27aa-490e-8185-528e472f5a40,frequently,sneakers,casual_wear,free_ground_shipping,0.0,fe97d5115a7f813a1cbd96181c983ada6ced31a684374297170d9eb0c23079dd,2020-07-14 16:45:33.911000+00:00,2020-07-14 16:46:33.911000+00:00,
ff7886d3-85f4-4d8d-b463-414ea40257b7,frequently,sneakers,casual_wear,free_ground_shipping,0.0,e0bbd5f209835d0e7397473f5c1fc74f04125f3bab791aba8f3969abed6f55b4,2017-06-27 19:22:14.674000+00:00,2017-06-27 19:28:14.674000+00:00,
6cb78ede-5b3a-4be8-8864-d7692629a9ba,rarely,sneakers,casual_wear,doesnt_matter,0.0,13e0ebf611ca30dff0e17345cb8dfd0b03318f8b9bc27bdcc8863f3a8ccaee55,2019-01-15 19:38:36.175000+00:00,,
8af80f2e-d91e-454c-bf77-2f2165a9887b,rarely,sneakers,casual_wear,free_ground_shipping,0.0,9ce0f0c655b126732d5a79c9090b6d0806da06910a33ff65a3225efac0e0fa16,2021-05-20 13:33:42.921000+00:00,2021-05-20 14:33:42.921000+00:00,
7398663e-ce3b-4305-836a-ed7e33c89629,sometimes,sneakers,casual_wear,doesnt_matter,0.0,853efdb61b5e2b4c31d55126811154facb0e14bbea6ebd002e4241f4ae8da915,2023-02-18 16:20:35.613000+00:00,2023-02-23 20:19:35.613000+00:00,2023-03-13 15:32:35.613000+00:00
8f195486-f39d-4bd9-afd8-c368b40ab09d,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,0713ff31d39a7454cc8686fd718a6759605ff3b67a453b0af8894b772f544cb4,2017-07-11 16:48:55.793000+00:00,2017-07-11 22:55:55.793000+00:00,2017-07-14 19:58:55.793000+00:00
806b6ca0-498b-4017-8879-b6c44322081e,frequently,sneakers,casual_wear,free_ground_shipping,0.0,16c32bef96e39863ec7bcff61b9ecf976338d9a888cf5fd52c07bd77d3f6c783,2020-05-01 01:45:57.462000+00:00,2020-05-03 07:49:57.462000+00:00,2020-05-05 15:28:57.462000+00:00
8b90a761-944f-42c8-b350-5acc86b460c0,sometimes,boots,casual_wear,free_ground_shipping,1.0,886eecbf33973f118c42b67f56c3689ce4b25a3ea9d002ebb1d0c9a6d584c956,2017-04-23 21:39:52.420000+00:00,,
fad03168-ac51-4d79-8184-efd19ee62725,rarely,boots,fitness,free_ground_shipping,0.0,e90dca6b5263b05d8a7a4a2c46bbea3e0a65ef1d23671e364dbced093f2ff5d1,2018-12-05 01:52:40.671000+00:00,,
951d843d-5133-4ca7-9e55-9b9149185b55,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,a69fa7bc92ad7efd63e126137474a799f6cb7423e84f688eff7b54eea3ac72ff,2021-02-28 22:49:28.514000+00:00,2021-03-01 06:51:28.514000+00:00,2021-03-03 15:59:28.514000+00:00
6b8cf003-03c1-4cbc-9488-d12370fdd794,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,ee94c75bcdebe6bd12cfe3b727f6e6812bbe7595d691248e1f71bcc723372be9,2016-06-16 18:38:46.603000+00:00,2016-06-21 21:04:46.603000+00:00,
3b67d8ca-9234-42dc-801e-d300f13360a5,rarely,boots,casual_wear,free_ground_shipping,0.0,9c28ac5f0fc1d38ebfa4eb2c11d3a94ac62c0bfa13cbed0ee4e06672e9d32955,2023-03-03 18:47:09.276000+00:00,2023-03-03 18:48:09.276000+00:00,
e2ba7e18-4820-471a-951b-57324094fa09,rarely,sneakers,casual_wear,express_overnight,1.0,ec51aada71ee9727e28eb6b1842b4a087808b1e1381ecc7af05c511ad4573d07,2016-09-15 02:45:05.211000+00:00,,
e3191403-0291-4b9e-a3cc-c21bb6fef19f,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,1ff587d9326b0ad060fc2f8b4051c5ef0aa23d4d5f0ae93703c2241d6d843bbc,2016-08-03 15:30:17.246000+00:00,,
8c3b524f-69db-41eb-9800-2f5ec24c9423,frequently,boots,fitness,express_overnight,0.0,0bcb012a857f6d81d1d8b89c659bb6285ba2a9f49810815258c545b1868cc368,2017-12-04 03:47:03.688000+00:00,,
671ac570-cd0c-4320-ad7e-ecde19a7c386,sometimes,sneakers,casual_wear,doesnt_matter,0.0,33d653b70d126d47e157e72ccce069212da8a5c345a49e8cdc054162948ebae2,2018-12-02 17:47:16.514000+00:00,,
ae18063e-1e1d-4a69-beb6-619ac1c88578,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,03692361b782d9d90a1d2562e2c7b5577eea15441cc0477319e81fa343bcbb3e,2017-05-22 17:45:26.111000+00:00,,
0b40fe3b-63c2-453b-958b-9af2d0fb3334,rarely,boots,casual_wear,free_ground_shipping,0.0,61a1252077485aaa287d1e98a88e9f2243525475f20f9f32676081c6ec88ef72,2016-06-09 18:07:52.272000+00:00,2016-06-09 18:46:52.272000+00:00,2016-06-21 17:33:52.272000+00:00
b49e9006-3d5e-4ce0-af8e-c332a57c166c,rarely,sneakers,casual_wear,free_ground_shipping,0.0,5ba9e1fada09e4a44f5143c28a0c57ca83801f1d33fd433db71cab0bd7e06891,2018-09-16 03:21:00.898000+00:00,,
05344725-9a21-4743-ba9d-e98e6e2bc663,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,689d21cd26e77750895c5a31f9a361922dfb3af3ba3360c8be85bb835c29ca56,2021-06-11 02:37:41.065000+00:00,2021-06-25 23:55:41.065000+00:00,2021-07-08 16:38:41.065000+00:00
ba357c6f-cef8-4759-abae-e0a07d51501b,rarely,sneakers,fitness,free_ground_shipping,1.0,d3e508fa52dd3c76ab9806d5358ced5d17375ba77c10a3ca639ae8078b50e902,2020-03-08 16:27:06.597000+00:00,2020-03-08 16:28:06.597000+00:00,
2a791a67-e780-4e38-96dd-d6fdb4d4d391,frequently,sneakers,casual_wear,doesnt_matter,0.0,9facb387db7037b2f69af3885df6fdaa75a7cb9709f50066a44526830649018f,2019-02-17 20:13:43.691000+00:00,2019-02-19 17:33:43.691000+00:00,2019-02-24 22:50:43.691000+00:00
db33cf89-69a0-45b3-84d5-4750d083c178,frequently,sneakers,casual_wear,doesnt_matter,1.0,73bf1a2f9b670d1bafedb0135ca0488a50c33636697ff7fd3f760c11c75d14bc,2019-10-19 20:23:25.584000+00:00,2019-10-31 21:10:25.584000+00:00,2019-11-12 08:09:25.584000+00:00
15c71c2b-77cf-42af-bd68-92fa3aa3f823,sometimes,sneakers,casual_wear,doesnt_matter,0.0,8d182ced14dc75614303a99c4897b31c536532c28e2eececd10b77075cfc0b68,2020-10-10 21:47:52.891000+00:00,2020-10-10 22:23:52.891000+00:00,2020-10-18 01:56:52.891000+00:00
916782ee-1197-446e-bd06-2c174b880d04,frequently,sneakers,casual_wear,free_ground_shipping,0.0,ab7941e114686cb3608bdc89aa83ca2eef66fe419eac339f1c7a937f5a15f58c,2020-04-15 19:56:04.277000+00:00,2020-04-16 14:34:04.277000+00:00,2020-04-18 14:42:04.277000+00:00
d2889e05-5e88-4d14-a43a-a81e5da50fb5,sometimes,sneakers,casual_wear,doesnt_matter,0.0,09a2fc970cebed5898a3ff68dcb90dee183493da3fa8cf46ba7508f66acc1f28,2019-10-19 19:54:29.774000+00:00,2019-10-19 19:56:29.774000+00:00,
b4d79fac-3bab-4ab9-a796-87ad16fa0aca,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,7b32ad6e0e092e3332211d1161a1459b3115bca2db9ef72e00d5f5806667d29b,2018-04-27 02:30:11.066000+00:00,2018-04-27 06:55:11.066000+00:00,2018-05-05 19:34:11.066000+00:00
46fe7492-2718-459b-8547-5dff7152d7c7,frequently,sneakers,casual_wear,doesnt_matter,0.0,7b30d5c7714e20e4c16f864c956c4fff633b2902614564e5ce87da184b94d30f,2018-02-07 04:38:01.234000+00:00,,
4a9d8537-d09b-40eb-8de9-9bdb01a8f9c2,sometimes,sneakers,casual_wear,doesnt_matter,1.0,56036542e3416334cb089cb4e9db35eefb85a9535d2a175f95bd3e80925ea79d,2016-09-15 16:00:27.666000+00:00,,
e96d5732-356d-43a8-b909-7cc971534706,sometimes,sneakers,casual_wear,doesnt_matter,0.0,382491faae3801b039ffd7347d028365642788e4f6edf31ae248fb0d56517627,2017-01-18 03:33:40.574000+00:00,2017-01-18 03:37:40.574000+00:00,2017-01-20 07:43:40.574000+00:00
4c46e808-dc06-45bf-87ff-1c049864a282,frequently,sneakers,casual_wear,free_ground_shipping,1.0,501736531a27e7a5d13e7fe040aa5d50fd4e30bbff7f49839ef23c11607037eb,2019-10-07 19:50:11.230000+00:00,2019-10-11 14:16:11.230000+00:00,
764b5f74-792e-4c5b-a195-e7040df50578,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,10125845f5abf5a80539c4d5aff74b11efbef34aa08c2b5450bb5062f616fec2,2019-09-28 20:39:01.291000+00:00,2019-10-14 07:15:01.291000+00:00,2019-10-19 04:05:01.291000+00:00
6d716603-9c1e-4691-a5c9-bfc453002d5e,frequently,sneakers,casual_wear,free_ground_shipping,1.0,b951d5632fb88ac5a5a236d41c05f383b4f92819f387ae447d2c4acd9a8756b7,2018-06-29 23:44:37.833000+00:00,,
160d417d-e89d-4bc5-b65c-75ca30366f98,rarely,sneakers,casual_wear,free_ground_shipping,0.0,f26f888efa6b57e6f5358dba23372f7e2bbe50b135ba001d303e75af6a5ab9b4,2022-03-02 05:11:21.308000+00:00,2022-03-02 10:21:21.308000+00:00,2022-03-05 07:17:21.308000+00:00
46d7ad9f-250a-4e45-9c4d-f8477eaf3717,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,105dc3579ce32f1f51a484e9b8442631e5a6245c025b492862b36f92c00bd28e,2021-11-30 16:49:38.758000+00:00,2021-12-07 18:41:38.758000+00:00,
c0be7bfc-17b5-40be-91a0-f6eb19b82451,frequently,sneakers,casual_wear,free_ground_shipping,0.0,2a239bfa0da2c9f696fcfc3ef8961f2b6b0cd8cd86b97e1a58d0cdd6719323d7,2016-09-28 17:38:29.887000+00:00,,
50a06596-65b1-497b-80ec-62f804946e8f,rarely,boots,casual_wear,express_overnight,0.0,d9d8bf30908c2c8ee451ed0e34e801c97b5c0ccb1fb71631faace801dae52603,2016-01-23 01:47:04.804000+00:00,,
81dcae1a-9708-40c6-bb92-2f76174cbe10,frequently,sneakers,casual_wear,free_ground_shipping,1.0,d10525254b58ced48c8f0573ccb88109632b11ddddb49b61036682939d1b165a,2021-05-11 15:41:15.781000+00:00,2021-05-13 10:21:15.781000+00:00,2021-06-26 16:04:15.781000+00:00
bfba31c5-7596-4e68-98bf-e7cf58abbad6,rarely,sneakers,casual_wear,free_ground_shipping,1.0,d90d7ff82eaa5e2225f2aabcfe54e5aeaa4894f482be2b7cb8785a17dd2bf5ea,2017-10-16 17:03:29.263000+00:00,2017-10-18 05:51:29.263000+00:00,2017-10-25 12:34:29.263000+00:00
e38ece49-7b1b-441a-8a80-a3b2218b62fe,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,56467a13995db3a1d1c0363c7d0706ef4c9d61f3371b3cac81cc9ddafe7f0627,2017-08-21 23:39:59.095000+00:00,,
a556f8ae-22a1-462c-b7d7-1af43f7dbeba,sometimes,sneakers,casual_wear,doesnt_matter,0.0,32b21b9c8d3a54975e4d385c2ef80e01e39bdd6739abf3bd224e31a03efaea25,2018-08-26 02:34:20.839000+00:00,,
a13ec997-20b9-4d14-9cc8-021d73164c73,sometimes,sneakers,casual_wear,doesnt_matter,1.0,f1675b1d4c7a6bd0658acf83a739e343688d90cdbf8674c6b82663aeacd651ff,2017-05-24 15:55:15.415000+00:00,,
f4fc39b6-9ef0-4378-aded-4c55647e0bc6,frequently,sneakers,casual_wear,free_ground_shipping,0.0,b90256a52c7cc3ac1fe771cfe2cf2d8c44f7565a32f9ec5cef8585701e39aad3,2021-10-05 18:45:36.881000+00:00,2021-10-05 19:08:36.881000+00:00,2021-10-09 16:28:36.881000+00:00
8709bcca-41e7-4b0e-be44-84916588d658,frequently,sneakers,casual_wear,free_ground_shipping,1.0,9eb38c335407a24aa2e62f3bb9a3d6db69530e166fdc3a4fa1abf8143099a9d1,2018-09-15 18:36:58.573000+00:00,,
246e3d63-ae34-46ae-884f-26f3ade8f89f,rarely,sandals,casual_wear,free_ground_shipping,1.0,79584701cbab078d0c113403cef634de0cc3c513bf1873740832f90aef2ee193,2017-10-23 06:55:02.163000+00:00,,
f8ef7d07-f0d5-4419-a788-9dd36b9ee4d7,frequently,sneakers,casual_wear,free_ground_shipping,1.0,9f715b94c33562b0251447a9a1571cb8cac40f60cde407d1646ceae2fa633b68,2016-09-13 03:20:28.964000+00:00,,
33a6c664-179e-4df3-a8b0-43a0d20e5fe8,sometimes,flats,casual_wear,free_ground_shipping,1.0,e93506b3bc0e4b0b49d6593b40525bd2c3ff53a5f3ae839d440aeda9da5b62d2,2017-12-22 02:13:31.081000+00:00,,
4da06315-d6d7-4fe3-ab85-6441898b6365,frequently,sneakers,casual_wear,doesnt_matter,0.0,72360eb1179bbf06a56d86796e7d830a7e89085b60d90fbe5c42e2276805bdab,2016-12-08 13:03:25.031000+00:00,2016-12-08 13:59:25.031000+00:00,2016-12-11 11:41:25.031000+00:00
30b4278a-3015-4c28-af7b-74a515620473,rarely,sneakers,casual_wear,express_overnight,0.0,cfd98773dcea983e09ce2cbc3e66accfbeba69672cfb9fb9cb84eb98cf9f650c,2017-06-26 04:58:26.352000+00:00,,
ba0950b8-10a0-4296-917b-289ab0aa20a5,rarely,sneakers,casual_wear,doesnt_matter,1.0,dc3b25d06c15a4f7b7a48cf727098510107a2a1fea371ee62490df873f15f0e3,2017-11-30 17:57:22.097000+00:00,,
ae03446f-cbe2-44d7-9515-06eb76555585,rarely,sneakers,casual_wear,free_ground_shipping,1.0,c4fc9e198bc38ea831cc68e0d171b6d70a3b1d66a92c30104d4ec55e7b88be82,2021-04-05 21:11:37.399000+00:00,2021-04-06 04:03:37.399000+00:00,
8aa5af27-34ed-4177-be9c-aa694875f025,frequently,sneakers,casual_wear,free_ground_shipping,1.0,4304130e04ff49d5eaa14b7297021ff77c4829b5a711e08496a39e0f93556710,2018-11-27 00:48:20.013000+00:00,2018-11-28 20:31:20.013000+00:00,2018-12-05 20:10:20.013000+00:00
4c9d6570-015d-46f1-a56d-ecf454560246,rarely,sneakers,casual_wear,free_ground_shipping,0.0,f6b8854919c6129b3a6b95d7b8d228c3606cea604948f16655862b8fa7f83c06,2019-05-11 05:06:20.681000+00:00,2019-05-13 01:49:20.681000+00:00,
e1aacbed-8629-4967-9f3e-66499eb938bc,rarely,sneakers,casual_wear,free_ground_shipping,0.0,36a12cbb83620b2749f869a898831d8dc65980ad35bedbb3be02048d0b7b7a3d,2016-10-11 16:50:57.613000+00:00,,
62e5d515-f651-45f2-a041-841fffcbc7b9,rarely,sneakers,casual_wear,doesnt_matter,0.0,9f094304115afa653bcd4700f96a5dc16c334dfd537a3c48858c3749a1d70a4b,2020-09-10 01:46:11.218000+00:00,2020-09-20 23:04:11.218000+00:00,2020-09-27 21:26:11.218000+00:00
a230c5a5-d874-410b-8b48-774656397354,rarely,sneakers,fitness,free_ground_shipping,0.0,8981b522943bc1cd42a2137cb6ec73eb0ed67d1ccdb76a24cdae4336bae72a48,2017-08-22 22:16:25.270000+00:00,,
528e967e-f0c7-4d3c-b6e3-11a334a58e15,rarely,sneakers,casual_wear,free_ground_shipping,0.0,eb3cc5213f6e885f8542a9950c062bb6fef7d0462e5060eae1a630a19598a034,2016-11-09 23:48:40.629000+00:00,,
e030b9dc-a572-4132-9979-37724f2f5bf2,frequently,sneakers,casual_wear,free_ground_shipping,0.0,3d898e5e333a0fc7c2042ae5162decf090ef426e8b4514950063a68e0390a748,2019-11-16 00:33:38.947000+00:00,2019-11-16 00:33:38.947000+00:00,
debd511c-f484-43a0-aaf6-b2da79dae762,rarely,boots,casual_wear,doesnt_matter,0.0,45df5cdf74500fe3b936d091a7ee50b7237b816c0e92563ed4a2e47efc6960e6,2018-06-08 17:30:12.925000+00:00,,
0b266c57-2595-4dac-b857-da4f5c9f66ae,frequently,sneakers,casual_wear,free_ground_shipping,0.0,ba61e0b160fda9f3cf9859f20da550fa6cd9178f266128aa2bfedfd0cf51e047,2021-08-22 12:13:27.086000+00:00,2021-08-22 12:46:27.086000+00:00,2021-08-27 09:53:27.086000+00:00
3b463f78-2a6d-4eda-908e-5a980d773b03,rarely,sneakers,casual_wear,free_ground_shipping,0.0,dec0d1f2997e7ddbd7f690e52154b0dfe7fdda8c52047bb0b3a740b8577158cd,2022-12-29 01:23:46.831000+00:00,2022-12-29 01:24:46.831000+00:00,
7c9914c3-cfea-44db-8554-d30cbe99bff8,sometimes,sneakers,casual_wear,doesnt_matter,1.0,bcacc4cc183ed9d55376bca5e08f1aeaec80f681e1da902303db0c1535770bf1,2018-09-02 07:59:09.111000+00:00,,
28753deb-d69c-4bb6-9e51-32e30c544cdb,frequently,sneakers,casual_wear,free_ground_shipping,0.0,65d2f494b31e77c25d9d124a289a9f3c2c24f054ee898992c3e39a3b8d89235b,2020-05-28 23:22:03.095000+00:00,2020-05-29 21:07:03.095000+00:00,2020-06-05 03:48:03.095000+00:00
7ae42e13-d9df-43b4-bc8e-5ae3794ffcdd,frequently,sneakers,casual_wear,free_ground_shipping,0.0,0e576dceb670ffb02a9c65d25fb275e21d6d301a6542fda48741ecc75a0f16ca,2018-03-23 11:20:19.024000+00:00,2018-03-25 15:06:19.024000+00:00,2018-04-25 13:40:19.024000+00:00
d760a2da-2730-45b0-9cc3-586b58bf2a1e,frequently,sneakers,casual_wear,free_ground_shipping,1.0,fd3c346aa55d4eee31a9332489da87283577aee33c84360cd442a508efee6bac,2020-08-12 17:45:39.641000+00:00,2020-08-14 13:15:39.641000+00:00,2020-09-19 16:37:39.641000+00:00
